r,g_sim,uncertainty
0.01,0.0,0.0
0.03,395869.48143055075,3870.8555212991446
0.05,51080.63545884205,2286.924522181386
0.07,6613.701202311704,525.7144922942464
0.09,18.144584917178886,89.33776042626656
0.11,0.0,0.0
0.13,0.0,0.0
0.15000000000000002,0.0,0.0
0.16999999999999998,0.0,0.0
0.19,0.0,0.0
0.21000000000000002,0.0,0.0
0.22999999999999998,3.550027483795871,24.975383064970515
0.25,13.064101140368791,44.52571035698893
0.27,69.55424218251902,75.73977139554107
0.29000000000000004,36.60200750534369,62.06067492315951
0.31,44.77615310207047,62.69915542821829
0.33,0.0,0.0
0.35,0.0,0.0
0.37,23.17112533342439,45.16826692594052
0.39,43.965724991625656,51.926134427769625
0.41000000000000003,44.80827372839921,57.27086647830264
0.43,140.51504133536207,72.0159166753329
0.45,29.938565113345145,48.34258476419935
0.47,17.3724749207032,34.91998847989798
0.49,111.64474188835557,49.14139147962579
0.51,63.239215078990995,41.48594153136826
0.53,152.5172185019472,56.868537462342736
0.55,48.990379276382924,45.03378530486284
0.5700000000000001,13.608438687884211,31.69757274693812
0.59,31.829907439457905,39.85304604366287
0.61,222.8660696589549,76.72509976099924
0.63,108.2194886131741,45.174056152662885
0.65,89.18761355444077,31.155680656661822
0.67,4.265331529038315,15.62527429550903
0.6900000000000001,24.258521139271764,29.246964759145445
0.71,52.325405095667605,43.31946911880336
0.73,106.25767194649292,48.6765433151447
0.75,128.46366121362647,39.084632054422066
0.77,150.57649041658803,49.25517348165134
0.79,168.46902578165412,65.54068129118909
0.81,130.54020815414816,55.994422757172934
0.8300000000000001,72.79694912554947,32.40156612966462
0.85,354.94010083575455,49.1779916218706
0.87,200.84178477291084,49.94726429122487
0.89,381.1891870662376,62.771875389877295
0.91,348.1367611581794,47.341298776119494
0.93,546.0934750879956,62.1816673465825
0.95,862.918259534892,78.62096930339139
0.97,1328.7167300304252,134.5983960735903
0.99,1591.3625726225725,156.62812813725992
1.01,1964.0614926068085,154.91774313466476
1.03,1888.2699585168934,99.27377122766305
1.05,1176.9355402350097,113.10179803853335
1.07,630.3123564220003,114.58933082860943
1.09,385.0314212241717,91.91087000295882
1.11,279.156890921732,92.05584296924745
1.1300000000000001,272.40963107959186,48.28628217737128
1.15,217.2616820083096,80.46096134913532
1.17,264.1432842750855,65.65628461317782
1.19,180.45475839900146,78.26539523720625
1.21,432.2085113846186,55.03338537096002
1.23,394.6447219486399,46.67691021327905
1.25,302.76054392804656,42.50905249073562
1.27,252.3454575587973,44.62112449532722
1.29,252.23082870334122,53.687860137871866
1.31,191.66083495531512,75.48058752241194
1.33,397.8166136728836,77.91412413431749
1.35,648.9713205377652,80.34651930076632
1.37,863.8875275075094,84.97411182401488
1.3900000000000001,1596.886643439412,117.75369779872636
1.4100000000000001,1833.085645382879,113.72810877304092
1.43,1984.7384424791103,111.1630566881695
1.45,1423.8180919578715,150.06900179233114
1.47,871.217799263113,79.20929896570796
1.49,288.2431711339757,50.0971989222761
1.51,328.22472649850437,45.146181210158375
1.53,369.5625016219532,52.19114782863439
1.55,155.13620104187908,44.90742050618646
1.57,177.8631604301797,27.089145495290627
1.59,318.64287569177765,33.46685633022048
1.61,227.96247913803498,33.90474223627625
1.6300000000000001,254.46945472804316,32.76667136201442
1.6500000000000001,167.5075089399565,42.61744219813551
1.67,122.72041116140008,43.11641493013689
1.69,80.20121262208646,16.778665375934697
1.71,210.09519377786108,32.899914749718455
1.73,353.74074438968074,39.47279693206331
1.75,307.2396643190312,30.580095120705924
1.77,483.44555067466337,37.938172786505966
1.79,316.79532967828635,36.80374056574364
1.81,308.5581899175505,44.98307930962833
1.83,188.28725004220098,37.15718150043148
1.85,217.80857813418868,29.864215370684764
1.87,253.2479499135655,25.209098630054818
1.8900000000000001,360.2996147839824,40.25110658716288
1.9100000000000001,370.4202761168072,34.10936444409895
1.93,489.90379276383067,36.168785345576744
1.95,868.8464700726058,49.83779021217362
1.97,1017.1099047736343,91.86407853454047
1.99,1438.7333746451995,77.78728834288374
2.01,1867.4027656180142,50.81426212744793
2.0300000000000002,1832.9159143060563,122.24754477753712
2.05,1177.9597293488055,101.56068717655661
2.0700000000000003,937.010031973003,74.93008197514824
2.09,604.7616197754483,63.7313343819686
2.1100000000000003,501.1259175585752,56.8607469423807
2.13,595.1296074067687,58.57934683130844
2.1500000000000004,851.0654260339064,49.499815409349274
2.17,1011.0380116408676,64.37821095192945
2.1900000000000004,1384.7052407342937,68.27992600311323
2.21,1619.1578972756286,45.42996977702947
2.2300000000000004,1589.0750826569688,83.10404804579048
2.25,1307.3173432827286,95.81709080196681
2.2700000000000005,864.8852200445177,78.00062745125152
2.29,720.0587405287906,60.43764484392929
2.31,519.064732809304,52.43078109184886
2.33,372.68432303600594,39.522674331311286
2.3499999999999996,360.13140510617546,31.21923136933817
2.37,230.48216410618954,37.754286881472815
2.3899999999999997,232.31142195216464,35.6825539280893
2.41,118.41035654976378,29.439013138223437
2.4299999999999997,145.32468475333087,26.090197993923987
2.45,187.46318600656807,31.09553343612303
2.4699999999999998,371.22939222252245,25.67252209845556
2.49,395.9563786896433,27.70855756080227
2.51,434.1146158322229,36.45748969113671
2.5300000000000002,314.33879720156284,31.81993147308462
2.55,71.8845761277644,19.37495947774133
2.5700000000000003,77.04388440027793,20.115725566186743
2.59,166.13854490768207,19.065862312317712
2.6100000000000003,223.99177242586353,32.514084986738894
2.63,322.1008776885133,22.968665495853454
2.6500000000000004,317.35906072122344,28.717412449801753
2.67,311.1592441555518,34.456942378836175
2.6900000000000004,462.737504379468,32.89133377734936
2.71,384.4509468429548,46.98365418012175
2.7300000000000004,509.9425925899478,48.071439600124805
2.75,463.62713478831427,41.555542815229366
2.7700000000000005,585.9980385165419,37.24544553832222
2.79,658.0338578431722,43.64892227706259
2.81,950.4598494249856,58.59588604227461
2.83,933.2119067694929,58.41669143360093
2.8499999999999996,760.9265927372784,56.39739380938391
2.87,885.0700925018974,49.25889771004409
2.8899999999999997,860.5807109334596,53.71413098174829
2.91,677.3354843825311,38.97724327880408
2.9299999999999997,557.3421988211926,47.9820044268593
2.95,533.496926865695,41.651019392693144
2.9699999999999998,643.7203876299134,38.03834575645885
2.99,905.5300874051604,49.3972821542567
3.01,1430.513649579211,55.11786514341228
3.0300000000000002,1376.8775737771132,57.47423556179044
3.05,1151.6754734808749,96.4465992794971
3.0700000000000003,1084.9959405972033,46.26328083633685
3.09,1110.342900320167,62.92784875757285
3.1100000000000003,1174.482645728296,46.023622553063255
3.13,1281.6279732953717,66.47202796206248
3.1500000000000004,1441.716875847829,88.17395486542479
3.17,1462.1129756171908,54.56138824809331
3.1900000000000004,1308.8417159340784,101.74872872204378
3.21,1044.2886922076416,45.94125819836976
3.2300000000000004,745.2200108708779,63.233331823215124
3.25,527.2118508281566,41.81326638549446
3.2700000000000005,459.8154099768544,44.577202428625085
3.29,259.4703218513586,23.603303400475795
3.3100000000000005,329.93269024251197,56.49058525677713
3.33,302.9410089888479,33.622215273271486
3.3499999999999996,325.8713288185313,53.09556851067536
3.37,262.3965418215762,23.17928942972162
3.3899999999999997,309.26080133173906,28.067679433822963
3.41,315.8275184044436,24.350974535790996
3.4299999999999997,309.58206146227474,38.44730447301159
3.45,251.93361710004368,43.57772634841991
3.4699999999999998,258.59955247235837,23.230236564109365
3.49,277.8227096022201,31.954739271180856
3.51,378.82636586699925,27.07657651272878
3.5300000000000002,467.92982661058494,39.46587821150482
3.55,611.114731161268,34.71334810761997
3.5700000000000003,710.1546575778243,37.96261473904776
3.59,1017.56247392078,51.50723001726051
3.6100000000000003,1370.6449603641859,61.017125557072376
3.63,1265.6972644086572,53.67390566503725
3.6500000000000004,810.8019620422343,48.494346768021664
3.67,493.0185307741399,42.539676293569734
3.6900000000000004,371.96399080216565,39.8996724391919
