r,g_sim,uncertainty
0.01,0.0,0.0
0.03,297779.85536828137,6034.578078129433
0.05,43062.54338394068,3065.2536150027213
0.07,8392.518545085139,1609.307755388714
0.09,1896.1091238451947,318.347392777967
0.11,508.460754610946,356.43344207507926
0.13,800.8042766331839,293.9702270324709
0.15000000000000002,538.894172040214,235.24432239291298
0.16999999999999998,597.9708058734979,276.2371648884332
0.19,530.7291088274815,239.4153363318786
0.21000000000000002,231.3434576940312,160.39483969178926
0.22999999999999998,211.22663528585414,158.9523757232754
0.25,107.7788344080425,99.07432767069834
0.27,116.42775321856445,79.99566575108847
0.29000000000000004,49.27193318027036,67.4845973460403
0.31,89.55230620414102,87.5566065535138
0.33,30.92826974519126,59.30464615258074
0.35,55.98900488729496,80.33558455468481
0.37,65.09982831771613,64.84250507536748
0.39,143.41200771077885,85.02315043694735
0.41000000000000003,381.36819639948686,115.02598155403481
0.43,487.0555148989238,118.14864482684507
0.45,459.96522765048496,163.74612721575684
0.47,588.0582760658041,131.73620614147313
0.49,844.8340916029312,161.514194628704
0.51,658.8085317722736,179.12476032133821
0.53,613.1500299371214,80.394442582813
0.55,228.62176995645413,97.08557148244758
0.5700000000000001,136.08438687884237,96.30827810573234
0.59,194.4392171845146,95.1991678844684
0.61,286.44647992202067,95.16357955001597
0.63,224.86324879503837,69.2050222506362
0.65,156.39236461306868,65.2935370276502
0.67,152.33326889422557,59.6896398250865
0.6900000000000001,112.417536986869,73.0720583866884
0.71,122.47594819095832,62.5923312356648
0.73,68.78786131272959,44.153676507224894
0.75,77.295931747182,49.648812322354935
0.77,116.11356127194645,45.64988386862523
0.79,109.55654437334564,44.24187293491415
0.81,45.865478540646684,32.90271246302019
0.8300000000000001,27.052920283143393,32.32227534033251
0.85,197.88270844970364,76.40977183344161
0.87,288.12349497796066,103.11570719091827
0.89,522.4723033314621,80.08927720889238
0.91,549.5715623953218,66.6875245878009
0.93,543.8985656222073,91.03884485721728
0.95,1098.8456123658939,112.50361549271209
0.97,1564.8301559243346,139.31794355939687
0.99,1941.4705861381365,211.46762008110014
1.01,2095.025872850604,158.7024033473545
1.03,1494.6822026799343,133.70808834623836
1.05,993.4160242155438,91.20555254688674
1.07,599.4072106168053,78.45535740059438
1.09,351.6969888419234,74.50958318076592
1.11,268.4908173555526,52.40672351123349
1.1300000000000001,251.0937580906053,50.41162630710058
1.15,236.07682767242767,47.16531184438895
1.17,138.87586148148466,48.33449406994727
1.19,195.5498332460664,38.54961130970989
1.21,298.5983860853925,57.421998214982146
1.23,356.8066241335473,70.19175995758987
1.25,274.999329004763,61.616247537085705
1.27,226.62872303051222,58.756803859934514
1.29,168.36486934777597,40.95077422998837
1.31,211.6060275360312,50.3670512561583
1.33,316.4729388092153,68.10807797398427
1.35,569.7399663994173,99.2070849298608
1.37,900.2429184547033,117.70583718674432
