r,g_sim,uncertainty
0.01,6368.749305929781,3906.356784806634
0.03,356336.967042247,8195.647827829429
0.05,40564.03404084509,2866.0195443847706
0.07,5254.801396192986,1325.0129379678272
0.09,58.96990098083137,153.3206851697721
0.11,25.979746585960697,108.81381910140581
0.13,78.51022319933169,157.02044639866332
0.15000000000000002,225.90008221887706,185.74548262810382
0.16999999999999998,341.0114635905091,187.515707372543
0.19,330.89993020013,194.1652515834497
0.21000000000000002,250.7840843910086,205.47102747666764
0.22999999999999998,181.05140167358928,171.07383991723717
0.25,122.47594819095737,121.44062997096246
0.27,52.9217060084384,81.48302035013539
0.29000000000000004,29.563159908162206,57.62847849171727
0.31,5.267782717890643,25.9367691560128
0.33,23.505485006345353,48.777251877228785
0.35,19.829439230916975,47.05347301737205
0.37,65.09982831771617,64.84250507536758
0.39,61.76137558347412,69.93737894047555
0.41000000000000003,50.78271022551911,59.19705109987594
0.43,54.11727943321369,69.14559401869919
0.45,61.69158871840818,63.01320996739916
0.47,137.2425518735555,90.87587355889204
0.49,154.13639738317752,101.43899394500497
0.51,231.34345769403055,94.4388374718109
0.53,114.77305836762682,67.040580407506
0.55,121.73366971707289,74.24284139879047
0.5700000000000001,161.1525634091553,92.39528604511241
0.59,142.54262896800716,84.50102266521911
0.61,129.16862295549038,87.31622728231433
0.63,132.84428242934547,62.72322326185059
0.65,93.58418605360335,83.50360348902959
0.67,128.56927894672637,60.559792540182386
0.6900000000000001,105.90915326657658,52.71649314582237
0.71,92.57571670771962,64.29784110900245
0.73,35.79205791881862,38.54985552640266
0.75,18.507476615522442,28.130757076122478
0.77,23.858950946290395,31.41222052246196
0.79,40.30853991094792,32.501709827404554
0.81,21.168682403375396,25.00147213188914
0.8300000000000001,11.313039391132696,21.947101801981333
0.85,3.842382688343763,13.095797163820288
0.87,0.9385130129575274,9.385130129575254
0.89,5.963248413791927,20.258770687426875
0.91,22.43149234266624,24.28116750629668
0.93,63.21339261468749,40.589793061042556
0.95,419.4264050328953,108.42797196466975
0.97,3110.2998526844567,189.31311379069422
0.99,7938.668278195686,459.93217860381185
1.01,8574.933217567574,282.6863061676624
1.03,3125.71303376663,268.7090793566204
1.05,547.4480477868824,79.64068644767401
1.07,56.85020648116114,42.179644884947045
1.09,19.47629757165069,23.49605415654234
1.11,24.274512254063634,22.918208655500624
1.1300000000000001,6.141861708691072,14.574084562902778
1.15,6.745052219212215,13.996950538683148
1.17,11.863767061232366,16.612596737391197
1.19,4.802978360429698,11.964050580582384
1.21,6.410586819912378,13.302886875607857
1.23,17.259483213901817,17.95172247693047
1.25,39.84550847812484,21.564662390804987
