r,g_sim,uncertainty
0.01,0.0,0.0
0.03,413601.27704086324,2850.95650485161
0.05,55040.69111701634,2780.666047536182
0.07,7885.118188294028,1420.0975278328183
0.09,716.7111042285673,225.01324918700217
0.11,207.83797268768575,185.15678232357143
0.13,0.0,0.0
0.15000000000000002,0.0,0.0
0.16999999999999998,0.0,0.0
0.19,25.784410145464705,70.1762757500336
0.21000000000000002,104.97938416367802,97.37970607998167
0.22999999999999998,118.92592070716161,83.88387678274377
0.25,84.91665741239719,81.99629706855778
0.27,19.65663366027712,51.10689505659065
0.29000000000000004,12.669925674926658,40.490758407624135
0.31,52.677827178906455,67.48961311009234
0.33,89.07341686615091,55.82687039607217
0.35,57.15544248911364,58.603970636862265
0.37,35.30838146045619,51.729666652742374
0.39,0.0,0.0
0.41000000000000003,0.0,0.0
0.43,40.82531606365244,47.2405731857172
0.45,60.784359472549234,42.873981466735614
0.47,78.17613714316457,26.189991359923525
0.49,0.0,0.0
0.51,0.0,0.0
0.53,115.54334734995994,38.708477796113314
0.55,60.86683485853635,48.78295648538546
0.5700000000000001,116.02984565459161,40.439483490018766
0.59,71.27131448400364,11.86332535516933
0.61,2.0078024293599572,11.474363868114581
0.63,51.841671191939604,26.051419977066754
0.65,12.561635711893068,25.24983782392622
0.67,0.0,0.0
0.6900000000000001,0.0,0.0
0.71,20.12515580602597,27.56413131035457
0.73,50.33258144833872,38.53346179590307
0.75,45.18001644377537,31.951522310536987
0.77,108.16057762318303,36.85673148812777
0.79,155.03284581133815,68.90348702726146
0.81,148.68479307132722,70.69125187314727
0.8300000000000001,93.94741407418887,52.36136263970258
0.85,119.59416117469956,38.91493426145762
0.87,196.61847621460197,40.402770780277464
0.89,330.27221984078335,54.15785995884872
0.91,495.7359807729237,50.762680885793756
0.93,536.4358734385289,81.25148798683922
0.95,791.1516512966799,99.07398875723665
0.97,1004.6394788034922,96.20899122108709
0.99,1629.7136271066086,83.19701270926048
1.01,2102.7058828031727,155.54342036625138
1.03,2223.1960951555943,159.75093632237102
1.05,1626.7916420030656,139.33832787380544
1.07,796.6659807561357,106.86012773754342
1.09,279.7845055004437,63.983316513209125
1.11,307.84495085835243,40.376382170954486
1.1300000000000001,366.343986624279,66.56240463557003
1.15,285.77721244557006,61.25492675505447
1.17,288.56868704821096,68.3364028078112
1.19,357.4788179691246,86.29328554295596
1.21,442.33049057395436,54.23359192811707
1.23,522.7631934979876,58.42505536705327
1.25,325.62272092369204,67.34363697537262
1.27,226.62872303051196,52.169947053175676
1.29,319.9565468244386,56.522509393259874
1.31,314.4484267803466,49.739864007162815
1.33,354.53563950013927,65.6431701997237
1.35,468.4327006118351,44.771129370401916
1.37,891.6010632295506,75.49206863351809
1.3900000000000001,1386.5922096151303,77.90866739063195
1.4100000000000001,1829.9006916474175,89.40850700933048
1.43,1728.3668772682013,77.88655909924891
1.45,1200.5458461752735,61.54501602848296
1.47,586.2737565331303,76.53197058692302
1.49,256.4597035944878,73.42986105282431
1.51,134.9127994421364,26.203127793994224
1.53,233.2112826119758,56.3323625248534
1.55,288.67449294040625,35.499595714589454
1.57,333.6234427367262,45.87385134905525
1.59,178.19351791304905,27.989319648536885
1.61,172.9370531391989,41.77999643093437
1.6300000000000001,221.90938670181748,32.0431698042056
1.6500000000000001,205.11628495010908,45.07701873690485
