r,g_sim,uncertainty
0.01,0.0,0.0
0.03,341680.6785753961,4128.912556052432
0.05,47479.84258202792,2330.834518062693
0.07,6351.252741902511,1130.219433710912
0.09,698.5665193113878,343.7134155891324
0.11,489.903792763831,263.1233919538745
0.13,376.84907135679225,271.50914737686145
0.15000000000000002,563.3893616784048,319.59717560334633
0.16999999999999998,365.02635539265776,240.10039818706335
0.19,348.0895369637731,145.76397905059554
0.21000000000000002,311.05002715163863,193.42192511588743
0.22999999999999998,273.35211625228163,182.66175604626312
0.25,57.15544248911348,78.2821329214065
0.27,0.0,0.0
0.29000000000000004,9.854386636054068,36.099771648245074
0.31,100.08787163992238,56.52787783650129
0.33,23.505485006345353,48.77725187722873
0.35,0.0,0.0
0.37,6.62032152383554,26.335998348147854
0.39,4.187211903964352,20.616406252215338
0.41000000000000003,0.0,0.0
0.43,117.72881841611415,71.55931238890321
0.45,185.98199540108348,79.88010676587443
0.47,322.25940977904446,80.2922471809814
0.49,343.2659228209143,145.17153513885162
0.51,678.0204452139922,103.9400594383374
0.53,433.6726970535163,103.66647802984808
0.55,134.35240377311084,95.94092304223503
0.5700000000000001,98.12400527579672,73.87064806307815
0.59,138.39090191068664,63.73816993540306
0.61,333.9644707502063,85.34568599726249
0.63,248.8400217213107,88.68968618673391
0.65,107.40198533668568,50.73191358232523
0.67,29.247987627691277,36.209528327514384
0.6900000000000001,56.80043974073386,41.129975718635336
0.71,182.27641115743546,49.07398857085408
0.73,155.47175158486846,52.47442749272936
0.75,65.86484324935932,47.87808040461846
0.77,101.26799179425467,37.751119151065204
0.79,117.82496281661699,47.64723798057602
0.81,56.449819742334284,34.5647504175304
0.8300000000000001,68.86197890254681,33.52839635315461
0.85,205.0871759903481,44.16535276096624
0.87,338.8031976776676,66.22197218059975
0.89,316.0521659309718,94.00673554950332
0.91,448.1812170064712,84.95298154749915
0.93,582.9679541132297,87.14658659685139
0.95,918.7844815167311,109.7379036583541
0.97,1281.1573412140046,129.45730878665597
0.99,1934.4601783292267,192.71862613965772
1.01,1930.9161864957237,204.16548581516298
1.03,1707.1323911276777,136.28946848620456
1.05,904.7667664773268,100.52093238513066
1.07,711.9629885493049,87.9837809128439
1.09,351.32244465785305,72.56044500352336
1.11,284.30602988471526,59.34096643959943
1.1300000000000001,233.0294589473964,52.7129481803243
1.15,189.21646488632175,59.071303973928366
1.17,142.016270409458,60.99524280029698
1.19,195.54983324606627,50.321641415488706
1.21,328.28952504077586,56.915128388584456
1.23,405.2659423879639,51.9569075502245
1.25,354.6903459610125,74.13171781203751
1.27,262.3106921885079,69.8507661625335
1.29,155.70585661486047,52.78039967576463
1.31,232.1745073848942,61.27710828323615
1.33,389.2218102910621,50.48160648384347
1.35,550.0833327391405,68.32686773274527
1.37,1017.354956505911,77.5249966582689
1.3900000000000001,1333.7248938492494,98.53188385693953
1.4100000000000001,1893.3102251079856,112.31955473190396
1.43,1724.0845014573279,107.50458650026383
1.45,1291.2062032269719,98.59626289767586
1.47,878.4386034648468,108.29479835627394
1.49,588.816135709994,101.44111486548456
1.51,343.36524106515674,79.64006264826475
1.53,339.4104708036998,67.95824464150347
1.55,307.1117324530236,48.12010506932196
1.57,298.77890545946866,45.18982271536198
1.59,362.03582169654067,45.36219631500749
1.61,396.8423580100383,66.49360931078542
1.6300000000000001,288.7827571864507,63.227798344200416
1.6500000000000001,156.86818414761063,42.233371982189496
1.67,166.23481989990435,29.483343566860274
1.69,213.30623718464568,33.82588815547187
1.71,265.9614157597012,32.55157152420568
1.73,351.3808995305101,28.44003962117625
1.75,319.370615377945,40.70411615274764
1.77,418.6324782798251,40.60046220422347
