r,g_sim,uncertainty
0.01,81.65063212730503,574.433810494322
0.03,397257.5421767149,4807.147756855843
0.05,47798.280047324384,3181.253862333679
0.07,5995.489273347823,1226.9596546127489
0.09,503.51223145171485,369.7850866074557
0.11,311.75695903152877,234.2543834703745
0.13,182.14371782244962,173.90797160282466
0.15000000000000002,78.92894438972817,124.12203080588765
0.16999999999999998,4.80297836042971,33.79022414672483
0.19,53.71752113638482,98.3710728594602
0.21000000000000002,104.97938416367802,97.37970607998169
0.22999999999999998,40.82531606365254,75.07466499811801
0.25,0.0,0.0
0.27,0.0,0.0
0.29000000000000004,32.3786989470348,59.54197568816254
0.31,97.453980280977,78.5720735307369
0.33,32.16540053499891,57.30272494688849
0.35,5.832188009093228,25.549989078548457
0.37,6.62032152383554,26.33599834814783
0.39,4.187211903964352,20.61640625221531
0.41000000000000003,148.36517301181055,72.84924604781699
0.43,256.34500784153846,70.76603249708602
0.45,251.3025011029274,42.48438700454248
0.47,25.190088635019638,41.492749668544484
0.49,69.15308639353383,45.948491302293135
0.51,59.23673311196626,38.78464709636229
0.53,100.13756770329859,43.10393664251938
0.55,105.40354329161197,73.2314552578311
0.5700000000000001,118.89478011519913,37.01415404752973
0.59,105.17708545212182,53.399683644938236
0.61,128.49935547903704,65.68485485111727
0.63,223.5672070152399,66.01799404798213
0.65,113.68280319263224,29.194698463268306
0.67,14.014660738268745,25.771899924727045
0.6900000000000001,38.4586310744552,29.58356236496558
0.71,59.80046296647724,51.637341364633286
0.73,95.63190475184373,40.760610832282
0.75,148.6041504716948,50.64848304944635
0.77,119.29475473145183,44.18324249313034
0.79,204.12658031826192,63.34514786979613
0.81,147.17274432822896,45.12609663315611
0.8300000000000001,130.34588863696388,37.24061109989528
0.85,331.40550686964923,46.551588686669334
0.87,359.919740469212,43.764251019933866
0.89,152.7509016763622,47.4897746752665
0.91,327.49978820292637,45.760333234141385
0.93,459.6140421359571,51.62339887803899
0.95,819.944242625783,100.49198730609878
0.97,1065.246133578399,127.4198878456623
0.99,1751.7771983676312,126.1848630619308
1.01,1815.716037207198,149.6711542814496
1.03,2186.334402010743,81.97297069105504
1.05,1151.6627255289386,123.05015318721142
1.07,636.7986215909916,96.20288582264372
1.09,371.547830597644,85.28967775986281
1.11,427.01073828739294,75.37476994509746
1.1300000000000001,238.44874869035905,68.51071719113527
1.15,156.55621203539908,49.204855101047976
1.17,166.44167318258354,43.47876082589032
1.19,354.3911890231339,57.50072221533181
1.21,454.8142649074679,45.363293039450504
1.23,373.4022810699913,59.92940589782988
1.25,302.1073388710281,63.54373905836477
1.27,289.3132634432071,59.57275650871273
1.29,235.14116151390516,59.548723253812256
1.31,177.94851505607326,57.12092823666546
1.33,317.0868533364885,61.089177313462095
1.35,735.4605086429847,83.55455701749285
1.37,995.899315946911,91.15516641043592
1.3900000000000001,1523.4598159868008,120.53282502312756
1.4100000000000001,2303.300633236582,166.0676563293669
1.43,1893.0956001264358,107.56583439134486
1.45,1206.4584781569056,69.93195894815437
1.47,789.2894438972789,84.67856532480569
1.49,335.37038162356106,50.0426762880315
1.51,372.5648048722729,55.098584238028906
1.53,362.0912019501736,37.97419236368294
1.55,127.7437309088477,65.31301726279091
1.57,173.18255094517525,29.848169413403124
1.59,145.32785466683828,32.069687685722194
1.61,214.77666276965024,23.48364479499626
1.6300000000000001,132.99535478404607,45.546714940662774
1.6500000000000001,178.88911220618698,29.602491369585458
1.67,124.92057789536942,18.998082265761465
1.69,111.36373198428274,30.108512662079427
1.71,224.18112154251298,49.04501462091591
1.73,411.3209589534449,57.73161376904964
1.75,385.39098364088045,35.00961924585972
1.77,421.4002963180389,47.604240628048395
1.79,217.58296941186822,39.09182945117317
1.81,264.57511460035596,35.534057392855765
1.83,283.32323169857244,50.58476768576821
1.85,244.0691868454031,33.16767060920458
1.87,328.13074889662863,25.860511313320238
1.8900000000000001,194.40626696977466,36.196997863579625
1.9100000000000001,354.8168830663012,30.98205771275173
1.93,526.0754458564971,65.29529202763652
1.95,836.6049384120811,83.63419860233168
1.97,1164.8685360090874,65.6191620160464
1.99,1382.11132824536,108.18982990977453
2.01,1780.8774688860954,70.76602039518286
2.0300000000000002,1737.589806847083,105.06512772069937
2.05,1143.5071455487478,76.69629237395043
2.0700000000000003,805.0673438252572,56.50967033642517
2.09,627.0299739919864,50.32089502700473
2.1100000000000003,533.4378975710391,56.44390279145016
2.13,537.6291622466952,52.781293036577495
2.1500000000000004,892.8401680525277,55.045867647202236
2.17,1145.5546060441454,81.58636259012667
2.1900000000000004,1507.7404398302335,123.97482278601046
2.21,1510.9061542290208,75.79386790227346
2.2300000000000004,1704.4111773659429,98.48484562077961
2.25,1221.6749024736446,75.98328395178153
2.2700000000000005,888.9847458265856,61.36326400515823
2.29,613.9842293590381,57.185620661158
2.31,476.1186211059802,50.039360718280314
2.33,412.98399125334566,64.0406187919069
2.3499999999999996,283.3450659566677,26.09612116601301
2.37,226.17569616698577,41.59758831930678
2.3899999999999997,214.7172480837284,42.00004570001103
2.41,178.37783325736945,29.435074413499226
2.4299999999999997,159.43713968891464,43.73848224562146
2.45,249.45101284607313,34.358998456822846
2.4699999999999998,344.7838433553792,58.779259027439004
2.49,409.72877447015264,44.49112595051737
2.51,381.90375345599847,40.20699046216721
2.5300000000000002,290.2954292431274,36.80364519325614
2.55,99.90194989693751,19.722618103537844
2.5700000000000003,81.17407201761246,20.43254793685605
2.59,163.6165176605068,26.488033084106572
2.6100000000000003,249.33162377571676,35.280242260376895
2.63,283.7592310431819,48.743500388234615
2.6500000000000004,301.02893429576284,49.1299491823832
2.67,311.46505176651544,44.99555797961293
2.6900000000000004,387.1575512207354,50.10353731795264
2.71,450.4342990048725,42.6900075706144
2.7300000000000004,403.61731888570927,59.684805237667234
2.75,458.72809686067615,36.88076065388021
2.7700000000000005,522.18084770224,58.439722752983265
2.79,691.8354636163035,42.014133220477
2.81,912.2496781625622,57.5352534781052
2.83,964.8046425219302,62.5384859449244
2.8499999999999996,852.6044954767091,55.8136994645832
2.87,778.5259749699268,33.33601800215176
2.8899999999999997,754.0676025874603,88.63607583440864
2.91,622.0599705368982,66.05121713828558
2.9299999999999997,577.8245246278711,44.875626995091835
2.95,664.8298927789358,42.866218149302355
2.9699999999999998,816.0939443431129,41.24486615469085
2.99,971.0690563367766,61.745611506455724
3.01,1295.9664285322244,62.805096544757426
3.0300000000000002,1447.6145075507693,60.841339524303095
3.05,1255.5457858264294,47.86620228855337
3.0700000000000003,1120.3690157533317,54.662451140870836
3.09,1138.7488645715755,72.67418443622059
3.1100000000000003,1119.4800494881993,60.114879250669084
3.13,1219.9334860809693,66.00075341498074
3.1500000000000004,1472.4330660290534,48.38468311956471
3.17,1464.4311323652853,81.23124005302822
3.1900000000000004,1361.5690833893275,53.52650523677287
3.21,966.9622368596641,75.4575515848782
3.2300000000000004,670.7738462842182,51.105439740577275
3.25,503.34474297555954,56.80526112101259
3.2700000000000005,441.21304883470094,32.77905604800035
3.29,313.20090499896196,35.9782763386219
3.3100000000000005,244.70521773500698,28.25216015646718
3.33,295.46249763784846,29.648792232561423
3.3499999999999996,351.95078445322304,24.696162560046
3.37,296.07439898981147,26.30104711190455
3.3899999999999997,334.91210611509587,34.092246609811156
3.41,324.20808181926975,32.27235974053596
3.4299999999999997,351.95469271201296,36.37254123194417
3.45,326.6025285092161,37.946065523069464
3.4699999999999998,314.60200332624487,40.43284637629118
3.49,312.4481925673813,37.85210523652258
3.51,388.82914985980256,48.261922581126235
3.5300000000000002,472.5559247481097,44.26161378115189
3.55,533.1441275242074,35.30479845878279
3.5700000000000003,659.0372450275368,41.17271740911727
3.59,997.3203952039818,58.37871742392508
3.6100000000000003,1161.2031726913747,36.08139454263318
3.63,1072.4799283277898,47.21804769378149
3.6500000000000004,859.904191499613,48.38438611442341
3.67,542.8543389390346,43.126812407268915
3.6900000000000004,315.87067035698465,46.84402290208459
3.71,274.8831254097136,27.977858129524705
3.7300000000000004,208.61408154777885,23.429272169407508
3.75,238.5287133212334,21.61318436352837
3.7700000000000005,158.2116359920343,23.235552540414478
3.79,195.18594381883457,22.775023177478694
3.8100000000000005,259.7390187356789,26.07502338070691
3.83,305.39041911844834,25.04999135095335
3.8499999999999996,270.50748383994187,26.813262097187778
3.87,234.1917355589368,32.644134759685755
3.8899999999999997,341.71524191067556,22.49034816063434
3.91,463.9050620736788,34.59011969845665
3.9299999999999997,552.024757155846,43.501003117760845
3.95,599.4603371371783,35.95367362811299
3.9699999999999998,780.3085599269348,36.8978952812467
3.99,972.235973024631,55.473117384440805
4.01,1335.2219954483633,83.90844205766508
4.03,1291.9237115627018,78.07808964170526
4.050000000000001,1234.5373971149245,41.88095061263609
4.07,1009.8999560905669,72.8773008421
4.09,1176.0485913495288,37.08811666602251
4.109999999999999,1234.5933171657798,69.67242437992154
4.13,1359.5917606282833,91.75017268048822
4.15,1413.4413041025193,64.92188952350948
4.17,1009.6678286917536,51.197045246454294
4.1899999999999995,966.3615387095377,48.24044988743695
4.21,895.0538414905377,41.1071943753413
4.23,1018.2200578523053,44.18558828202613
4.25,915.927973333975,43.613197778984556
4.27,790.8829378888215,32.30383247719678
4.29,677.6621810938763,46.56749645883225
4.3100000000000005,553.5571857911393,32.68325302339705
4.33,453.6984316357931,41.397772235881966
4.35,478.8293392109228,28.04393862860043
4.37,539.0436468816425,40.50454033585987
4.390000000000001,612.8447217755489,34.48073388415521
4.41,785.7716162092688,57.07094791507079
4.43,803.973041397967,41.21612386938194
4.45,1108.2467821324271,40.903878945767225
4.470000000000001,1200.1912268287474,49.34778140285521
4.49,997.7198066068294,48.62840271182641
4.51,715.1219443522052,47.951427132473356
4.53,542.5351053050707,33.84203462692918
4.550000000000001,316.732671878437,24.045585812650508
4.57,339.10918988539953,28.503064382979375
4.59,303.29918905676163,17.494384193342817
4.61,318.8094096077043,16.84040556346622
4.63,293.8893702811127,20.70956763139437
4.65,334.3286098287868,40.12056681806134
4.67,376.9566656669694,31.317902458456334
4.6899999999999995,331.91243102494957,19.97501635482097
4.71,236.54413489959876,26.11390632234356
4.73,256.86287654424495,17.7827740992034
4.75,193.039283955715,22.76988066657422
