r,g_sim,uncertainty
0.01,4082.5316063652454,5.941497692388001e-12
0.03,376681.58288063353,1953.4656878954033
0.05,35077.11156189023,1560.9904331238517
0.07,3621.788753646889,817.6626825963779
0.09,68.04219343942081,162.7888073246168
0.11,40.82531606365252,116.71068528931677
0.13,25.12327142378614,85.62636607113276
0.15000000000000002,76.20725665215134,128.76729640093217
0.16999999999999998,57.63574032515652,103.08024781950256
0.19,51.56882029092942,92.22969541744969
0.21000000000000002,81.65063212730513,104.0508846296378
0.22999999999999998,101.17578328818232,104.7988705136643
0.25,66.95351834439009,80.72162273524143
0.27,30.240974861964798,60.78664661315575
0.29000000000000004,15.485464713799248,44.269570282154675
0.31,7.901674076835963,31.433288351015058
0.33,3.711392369422951,21.210187756211845
0.35,18.66300162909833,42.97773744215766
0.37,18.757577650867365,41.65563326590706
0.39,53.386951775545434,58.56769597942725
0.41000000000000003,11.948872994239798,35.466874758650626
0.43,9.494259549686618,28.626269625962884
0.45,15.422897179602044,34.250187351968094
0.47,13.897979936562566,34.303445885157714
0.49,51.65652236625419,51.31905731022616
0.51,106.46602032285836,64.41761934065325
0.53,52.37965079864856,51.21235477658362
0.55,55.670885541344234,59.09573437641173
0.5700000000000001,32.946746296982816,54.270539303547444
0.59,87.87822271328604,53.7382454094794
0.61,60.903340357252034,46.69394705142703
0.63,64.80208898992453,49.600425907727654
0.65,75.36981427135838,40.90941290342919
0.67,86.52529673192014,57.56586160604069
0.6900000000000001,53.25041225693796,39.890467355265066
0.71,36.800284902447515,38.78401807680945
0.73,21.25153438929856,29.507247867307356
0.75,20.684826805583903,27.658658982866058
0.77,25.449547676043075,33.260648091728825
0.79,40.82531606365239,36.94172804099599
0.81,20.66466615567598,25.923562813147775
0.8300000000000001,21.150464948639378,32.23141844847266
0.85,23.054296130062575,25.977198407793562
0.87,19.239516765629322,28.371807027223984
0.89,16.513610992039183,23.973160630581592
0.91,34.544498207705985,35.41998225304853
0.93,86.91841484519534,49.90753563318985
0.95,487.75509191837716,117.39162111202269
0.97,2656.1708214197047,121.40832906172429
0.99,8764.65926885726,220.12328758152069
1.01,8549.467921409056,196.47385527908511
1.03,3365.115858062221,234.0846968284327
1.05,346.04315520619724,75.0647154036142
1.07,46.930036222703436,36.72286257264541
1.09,19.1017533875805,22.894313532235962
1.11,19.12537329108046,31.13836341628859
1.1300000000000001,3.974145811505987,12.467816950143693
1.15,2.8400219870367214,9.679502251519434
1.17,1.3957373013214547,6.872135417405109
1.19,2.058419297327014,8.188503688079576
1.21,12.821173639824762,19.050004619264985
1.23,12.612699271697489,19.89242471384446
1.25,26.78140733775604,19.901678066063777
1.27,23.145061075456574,21.950334230405964
1.29,14.241389324529912,19.799676817121757
1.31,8.102734485915768,15.099366426828079
1.33,10.12958970000398,18.53847738988173
1.35,29.333745616105848,26.99878444646902
1.37,435.3707063430395,43.995377523142636
1.3900000000000001,2482.4141825179167,115.72533338706505
1.4100000000000001,5510.838586095778,189.62188788989687
1.43,4249.544262989291,144.0019763665143
1.45,949.6813178117277,79.82177190777449
1.47,154.41412062170573,31.161857968570924
1.49,34.7974170475427,25.494202877238116
1.51,24.603336170810444,17.64979940069295
1.53,15.74309573696405,16.572779675802227
1.55,30.026361491976555,18.34770545482692
1.57,5.2006772055608135,11.687652855682733
1.59,9.756993776218819,15.815306969818096
1.61,7.353628359291442,12.637621578954514
1.6300000000000001,35.06468864362797,20.757679891271977
1.6500000000000001,27.464303533729957,24.59094606177114
1.67,28.357704571160156,17.275662788230612
1.69,28.74682018683216,21.903361855137053
1.71,12.653460534348433,17.120537549090756
1.73,6.843550091594893,11.761023550356448
1.75,6.5320505701844125,10.527352703259353
1.77,1.6145605222913377,5.91465185197234
1.79,4.561487828341057,9.725124726497114
1.81,7.894398133855459,12.154925687589273
1.83,14.277706164337514,14.709469157065053
1.85,10.151159669881123,12.316786535572668
1.87,11.134177108268831,11.399132298330166
1.8900000000000001,2.8080905228967463,7.300985008084413
1.9100000000000001,1.7099608822472354,5.827972559815341
1.93,3.8075424308069716,8.167663334072042
1.95,234.69322721720295,29.801078824373025
1.97,1506.3919922166972,58.44410060065862
1.99,4141.205176185369,162.40379615639583
2.01,4125.184921655636,125.22268456803525
2.0300000000000002,1536.278765567695,99.22143856412967
2.05,241.56638236688102,30.308859498743917
2.0700000000000003,65.67550845022316,22.78292388268297
2.09,12.306195751244593,13.214864163450818
2.1100000000000003,19.541975935681897,14.420202625332273
2.13,18.975146902824488,10.007688919191365
2.1500000000000004,24.3053044471977,17.507589769606984
2.17,108.55395100796066,24.63235535637267
2.1900000000000004,1031.258668785961,60.2972368753398
2.21,3606.66728880883,147.88001521474928
2.2300000000000004,8086.341751262475,201.22912580807366
2.25,5606.132401860717,76.95740706134805
2.2700000000000005,1586.6120630552568,42.74193202376499
2.29,207.69211010548207,45.9871811975598
2.31,6.7158528589559205,8.980084085346242
