r,U
0.01,50.0
0.03,21.1659888793672
0.05,22.676411529890323
0.07,22.24964107831158
0.09,20.945817039294393
0.11,19.48791412536262
0.13,18.098813777893337
0.15,16.741989150227916
0.1699999999999999,15.372929913608143
0.19,14.024426860647868
0.21,12.769262380252652
0.2299999999999999,11.661801551599421
0.25,10.723230551587417
0.27,9.953160758497077
0.29,9.346257178332941
0.31,8.898908520740054
0.33,8.6039870222132
0.35,8.442651304082208
0.37,8.382387085856198
0.39,8.385014709795843
0.41,8.418835239516557
0.43,8.466094470343023
0.45,8.521412373361958
0.47,8.582507935680429
0.49,8.640170259398886
0.51,8.67675043189518
0.53,8.67555131325837
0.55,8.6313696570345
0.5700000000000001,8.550686668766652
0.59,8.442279455174816
0.61,8.308850519190365
0.63,8.146502702643808
0.65,7.94917045994733
0.67,7.711980572295773
0.6900000000000001,7.432112152085252
0.71,7.110315777482829
0.73,6.755553643359524
0.75,6.389904749793897
0.77,6.048352934096736
0.79,5.771832963548735
0.81,5.596451614406745
0.8300000000000001,5.542380866697228
0.85,5.606643950654878
0.87,5.766116947869468
0.89,5.98600606877883
0.91,6.2201357091060965
0.93,6.3976378763880115
0.95,6.428628715098468
0.97,6.267299776498244
0.99,5.989664846713299
1.01,5.765328103810526
1.03,5.705163763669396
1.05,5.75850239695439
1.07,5.789607433113292
1.09,5.720976811461575
1.11,5.575508988729825
1.13,5.420315223189751
1.15,5.309468000711864
1.17,5.263965387776092
1.19,5.270204460650112
1.21,5.281848136730685
1.23,5.23211038070412
1.25,5.060223744932872
1.27,4.752834374767022
1.29,4.382607495316322
1.31,4.103219662622284
1.33,4.058033430143133
1.35,4.2588341898721565
1.37,4.5868544621089
1.39,4.942849392321134
1.41,5.342424532596374
1.43,5.819891405084307
1.45,6.305588476203851
1.47,6.668263416816347
1.49,6.842706992114537
1.51,6.867793135788037
1.53,6.826831649734555
1.55,6.787188733705068
1.57,6.780245351477057
1.59,6.806155085110437
1.61,6.845192762480171
1.63,6.869394513319032
1.65,6.847991338492048
1.67,6.750729781794203
1.69,6.5568991174327556
1.71,6.269663520270703
1.73,5.922607043596382
1.75,5.569483526258071
1.77,5.263704203307966
1.79,5.042098415323273
1.81,4.921455813937196
1.83,4.904876187771209
1.85,4.98893621834145
1.87,5.166740026891751
1.89,5.4230373984561036
1.91,5.720495015393978
1.93,5.98377213169088
1.95,6.113416795735236
1.97,6.05760347936265
1.99,5.892535911070696
2.01,5.793237747480261
2.03,5.8795408293645055
2.05,6.1098172679186336
2.0700000000000003,6.352842440094801
2.09,6.5289464803188215
2.1100000000000003,6.648200196301217
2.13,6.743649832236312
2.1500000000000004,6.804024035102715
2.17,6.775962053069736
2.1900000000000004,6.636592260255431
2.21,6.46579002548797
2.2300000000000004,6.408910713326319
2.25,6.529629370653747
2.2700000000000005,6.730584462625234
2.29,6.855468399073792
2.31,6.837372218480598
2.33,6.718229158100329
2.35,6.566402807604425
2.37,6.419144992872675
2.39,6.28538840625217
2.41,6.163896343878979
2.43,6.04951722817271
2.45,5.936986171978135
2.47,5.82785686577398
2.49,5.734875472401382
2.51,5.676658998643695
2.53,5.6672836364413
2.55,5.709643140100179
2.5700000000000003,5.797245421257654
2.59,5.920950657243563
2.6100000000000003,6.072099284447298
2.63,6.238358332663249
2.6500000000000004,6.399871187339332
2.67,6.534084616589964
2.6900000000000004,6.626407732212564
2.71,6.674014926135906
2.7300000000000004,6.677509014967243
2.75,6.624028464581856
2.7700000000000005,6.485755867486492
2.79,6.2627708897748695
2.81,6.041127826409688
2.83,5.967813625951234
2.85,6.122147308679069
2.87,6.432732304927778
2.89,6.749486169196502
2.91,6.963348145688388
2.93,7.027227125675892
2.95,6.915618705305957
2.97,6.641066512023007
2.99,6.316080527198346
3.01,6.128903291024016
3.03,6.201139603109559
3.05,6.4847343138273486
3.0700000000000003,6.81788516313413
3.09,7.043570381324499
3.1100000000000003,7.066362158259639
3.13,6.877774099569666
3.1500000000000004,6.58849300993002
3.17,6.384933756993582
3.1900000000000004,6.380322407522196
3.21,6.517173103451923
3.2300000000000004,6.647449763824382
3.25,6.678456178936179
3.2700000000000005,6.618916020259467
3.29,6.525534814284426
3.3100000000000005,6.447541872533757
3.33,6.410605702083093
3.35,6.42111196390234
3.37,6.471564312458795
3.39,6.54686374661483
3.41,6.632339835991751
3.43,6.722106611480478
3.45,6.821018222795915
3.47,6.938276852857714
3.49,7.073475324151404
3.51,7.2016700165701915
3.53,7.264651484506186
3.55,7.188875459739134
3.5700000000000003,6.9485126850030055
3.59,6.630987772845365
3.61,6.4014982870033235
3.63,6.357341001134322
3.65,6.437279635578807
3.67,6.50383603751509
3.69,6.481841727447409
3.71,6.390054661044537
3.73,6.279459564334727
3.75,6.184232949517708
3.770000000000001,6.12057366687491
3.79,6.100219463693832
3.810000000000001,6.131399077261274
3.83,6.210273693919013
3.85,6.314961179697538
3.87,6.412160600699738
3.89,6.4685671792297486
3.91,6.455188637017602
3.93,6.339441919115658
3.95,6.087475225658921
3.97,5.707181716098698
3.99,5.304169909793246
4.01,5.049375684849051
4.03,5.03514774249047
4.050000000000001,5.169402696534754
4.07,5.250118922864467
4.09,5.151495503195176
4.109999999999999,4.935683312790757
4.13,4.781503470455456
4.15,4.7950726504358405
4.17,4.896100829374265
4.19,4.904358565638739
4.21,4.728152718835918
4.23,4.462734062165851
4.25,4.3076542653615855
4.27,4.385351563515612
4.29,4.648162391913297
4.3100000000000005,4.963543083693309
4.33,5.2485708260739115
4.35,5.496964714043661
4.37,5.714540435085163
4.390000000000001,5.868019278799889
4.41,5.898301873145317
4.43,5.788804162221466
4.45,5.627767633292321
4.470000000000001,5.569208344291401
4.49,5.6902640062027485
4.51,5.908367685954041
4.53,6.069427009544323
4.550000000000001,6.090143241932716
4.57,5.991385098351485
4.59,5.832755328793922
4.61,5.654674418205299
4.63,5.472740796753228
4.65,5.298162643155277
4.67,5.150631145803849
4.69,5.054762571292719
4.71,5.028426417437591
4.73,5.0763521745906806
4.75,5.189702796688564
4.77,5.346649576954156
4.79,5.513053480424811
4.8100000000000005,5.648478754172769
4.83,5.72078644278806
4.85,5.723440475903968
4.87,5.682507053815633
4.890000000000001,5.638146337100284
4.91,5.60286189444957
4.93,5.524580829492861
4.95,5.304803260891142
4.970000000000001,4.888040492778271
4.99,4.350133749298869
5.01,3.862365609215839
5.03,3.5417142897715026
5.050000000000001,3.3797857585057196
5.07,3.3447763823195293
5.09,3.4701043725972376
5.11,3.7738648065296676
5.13,4.160182715870209
5.15,4.484780560746882
5.17,4.690786581961809
5.19,4.831558521536199
