r,U
0.01,50.0
0.03,16.94543059526964
0.05,17.10381628311303
0.07,15.552721607488479
0.09,13.36879637657563
0.11,11.223653333765576
0.13,9.358269204628561
0.15,7.807116504543142
0.1699999999999999,6.54188800148831
0.19,5.518054241359751
0.21,4.6931184778661965
0.2299999999999999,4.036016361175861
0.25,3.537236298366528
0.27,3.202001952941689
0.29,3.030872727115759
0.31,3.0036536828483236
0.33,3.0841120378086266
0.35,3.237765809615701
0.37,3.4402144649828497
0.39,3.6701441403640054
0.41,3.9016085554276767
0.43,4.106478305440442
0.45,4.261990146572208
0.47,4.354678458788552
0.49,4.380136196363141
0.51,4.34265941605954
0.53,4.255248755061787
0.55,4.136339017342147
0.5700000000000001,4.002136141433281
0.59,3.8599120498846364
0.61,3.7093595573412053
0.63,3.551881091029286
0.65,3.398257280195681
0.67,3.266095641845528
0.6900000000000001,3.169312804940704
0.71,3.1096094971379253
0.73,3.0765228519149836
0.75,3.05536259651256
0.77,3.0392172027585582
0.79,3.038617755246503
0.81,3.0777830907358377
0.8300000000000001,3.172841744494079
0.85,3.3084013018812577
0.87,3.436718333494759
0.89,3.4967221322841553
0.91,3.430991753727189
0.93,3.1907565006712417
0.95,2.7535276798463357
0.97,2.1762159262083296
0.99,1.6380790658463598
1.01,1.3731584531745078
1.03,1.4972841609300325
1.05,1.9095598324450487
1.07,2.391649791757186
1.09,2.7808730061653604
1.11,3.0359795188305654
1.13,3.1900312599869842
1.15,3.2902427880976184
1.17,3.3720911058087637
1.19,3.453743898337759
1.21,3.5355815905983894
1.23,3.6056211111268164
1.25,3.6480258529135767
1.27,3.650178685124115
1.29,3.6001280977018943
1.31,3.47647188761894
1.33,3.24152985119229
1.35,2.863509261717036
1.37,2.3802390262144266
1.39,1.9502625279574328
1.41,1.7893686896156513
1.43,1.9997604043936485
1.45,2.472628438409595
1.47,2.986616651959042
1.49,3.3788784352304466
1.51,3.6093236194191505
1.53,3.712706516491859
1.55,3.738171447143123
1.57,3.7243441032462314
1.59,3.6961357009688856
1.61,3.666468856174526
1.63,3.642336218518592
1.65,3.631545903279547
1.67,3.64378425347088
1.69,3.6834689558800253
1.71,3.74378549273961
1.73,3.8098784869303204
1.75,3.8677786062451993
1.77,3.9101821896307065
1.79,3.9356019894101326
1.81,3.9439333025471353
1.83,3.932531649363016
1.85,3.894384826009933
1.87,3.818320757299042
1.89,3.6870198285420006
1.91,3.472646906049908
1.93,3.1358788001335123
1.95,2.6494939027694926
1.97,2.0591916432893296
1.99,1.5311619238186909
2.01,1.2870667860434155
2.03,1.4331349586350495
2.05,1.8623627137384418
2.0700000000000003,2.350827697371848
2.09,2.7259635393083332
2.1100000000000003,2.9265086861832525
2.13,2.9502520082096
2.1500000000000004,2.794034086937957
2.17,2.4553594890037918
2.1900000000000004,1.9950401287705306
2.21,1.589554226714939
2.2300000000000004,1.467204185604194
2.25,1.7348325814750538
2.2700000000000005,2.280657597093752
2.29,2.876333998594091
2.31,3.3524805974744734
2.33,3.6649144309617974
2.35,3.845966127092341
2.37,3.9424442816830343
2.39,3.9906372490335276
2.41,4.014818120724577
2.43,4.029058160372536
2.45,4.038867451071329
2.47,4.0437066404485495
2.49,4.04218759215725
2.51,4.0357809518092225
2.53,4.028676009407318
2.55,4.025324781685077
