r,U
0.01,50.0
0.03,19.479495555521034
0.05,20.38797228201826
0.07,19.157526557337412
0.09,16.69233751951105
0.11,13.72851199175316
0.13,10.8187517454275
0.15,8.398395633716362
0.1699999999999999,6.674693813807172
0.19,5.54039423012369
0.21,4.706748510689888
0.2299999999999999,3.9425423373375494
0.25,3.204714113548123
0.27,2.582786981061269
0.29,2.1661352357623906
0.31,1.951741005429744
0.33,1.842630975977543
0.35,1.7368859793110705
0.37,1.6438753169311875
0.39,1.6991518502198542
0.41,2.010709238213905
0.43,2.493497890478805
0.45,2.9349210029296477
0.47,3.2578868678511883
0.49,3.6480924287942003
0.51,4.354180353728774
0.53,5.392382608197705
0.55,6.50193448350594
0.5700000000000001,7.361003632208302
0.59,7.7853695451733245
0.61,7.7530100042073755
0.63,7.357961473642558
0.65,6.811685775601802
0.67,6.425604334162665
0.6900000000000001,6.462055343907988
0.71,6.948274085924625
0.73,7.670665473704354
0.75,8.363153676205883
0.77,8.877223491762976
0.79,9.198377249732337
0.81,9.37389058242897
0.8300000000000001,9.453534338320514
0.85,9.465785390593554
0.87,9.412845980259748
0.89,9.27389666844163
0.91,9.014517594107133
0.93,8.599405034738108
0.95,8.020691099639729
0.97,7.353070852206979
0.99,6.79109443579085
1.01,6.575023415512494
1.03,6.815761220810192
1.05,7.400445506629001
1.07,8.097958564157524
1.09,8.733886248152839
1.11,9.252390526828313
1.13,9.66496658756403
1.15,9.991264708502518
1.17,10.23902651315508
1.19,10.405750748930343
1.21,10.483604096188945
1.23,10.46605540810269
1.25,10.3525961309222
1.27,10.148691028511516
1.29,9.857852858419037
1.31,9.473130952366835
1.33,8.97638037531108
1.35,8.362032653263125
1.37,7.694738427067033
1.39,7.1527422508482505
1.41,6.960931905469431
1.43,7.220934022656232
1.45,7.817254063521965
1.47,8.520022550248147
1.49,9.157709291956392
1.51,9.677903063951907
1.53,10.094209839781204
1.55,10.426619208310566
1.57,10.686503754130538
1.59,10.884856915984479
1.61,11.035949094482392
1.63,11.154851366649353
1.65,11.255850808431243
1.67,11.353021124625739
1.69,11.455490895697466
1.71,11.559744646870952
1.73,11.649108683174966
1.75,11.70257914635551
1.77,11.703863015433937
