r,U
0.01,50.0
0.03,16.08366611351347
0.05,15.940455013550597
0.07,14.158091205998634
0.09,11.83951967356186
0.11,9.650282580612874
0.13,7.814760832531902
0.15,6.355560901544044
0.1699999999999999,5.236163818140763
0.19,4.400000784249381
0.21,3.7852505962519603
0.2299999999999999,3.334145349952287
0.25,3.004646966400971
0.27,2.772549724742361
0.29,2.629107053325642
0.31,2.5731215730569144
0.33,2.601134533191739
0.35,2.701897769726215
0.37,2.8569153561215677
0.39,3.0431114273903095
0.41,3.235080493533898
0.43,3.4080943056091897
0.45,3.5420778406120776
0.47,3.6245254877647106
0.49,3.651173465598143
0.51,3.62510536577164
0.53,3.5554302027134046
0.55,3.4556746738156576
0.5700000000000001,3.3408504496727565
0.59,3.223004139583656
0.61,3.107979432183825
0.63,2.996336018276695
0.65,2.887555709221931
0.67,2.783651246895305
0.6900000000000001,2.6896799805671048
0.71,2.611989974169939
0.73,2.5567313158036393
0.75,2.529355161778729
0.77,2.5334666786888977
0.79,2.5696560862427633
0.81,2.6365747576142127
0.8300000000000001,2.731261537453829
0.85,2.8433112360134674
0.87,2.947720126533083
0.89,3.003870531778868
0.91,2.9611276506397193
0.93,2.7655813286684454
0.95,2.3829340776174472
0.97,1.8555783361901588
0.99,1.3496091503891732
1.01,1.0913547258339609
1.03,1.1959501885759707
1.05,1.5672951825880146
1.07,1.9945559335901875
1.09,2.323325565826871
1.11,2.5206281238349195
1.13,2.6265519136119364
1.15,2.691733944738947
1.17,2.750630835703782
1.19,2.8188392574813887
1.21,2.8965275604803855
1.23,2.9744043933028026
1.25,3.0395873789878625
1.27,3.080061081990408
1.29,3.0813849296656333
1.31,3.017889946974151
1.33,2.847584565118421
1.35,2.5335273020191913
1.37,2.1048688532065434
1.39,1.7082641839864516
1.41,1.5495873680992798
1.43,1.728512231583398
1.45,2.142077162302537
1.47,2.580180505886309
1.49,2.89275049176047
1.51,3.0508790594510975
1.53,3.0967934276856246
1.55,3.0823990798171046
1.57,3.045257789912216
1.59,3.0080599353342157
1.61,2.982321556162179
1.63,2.973055697822055
1.65,2.9823951198750587
1.67,3.010809879324997
1.69,3.055060466324239
1.71,3.107622197701568
1.73,3.159810824386824
1.75,3.2053082009525165
1.77,3.2406781107615394
1.79,3.2636303009479946
1.81,3.27165165782106
1.83,3.262180609277763
1.85,3.2328093260509227
1.87,3.179558693240762
1.89,3.0899576694181246
1.91,2.934551672704483
1.93,2.6659767880142313
1.95,2.246012987177484
1.97,1.709580871022915
1.99,1.2136041097506292
2.01,0.9734280990666617
2.03,1.0948659629149384
2.05,1.4785947371815018
2.0700000000000003,1.9151619614996749
2.09,2.248623303049607
2.1100000000000003,2.4310699621364664
2.13,2.4666903031814815
2.1500000000000004,2.3508633170087743
2.17,2.0726118684716415
2.1900000000000004,1.6785586294721364
2.21,1.3278356305546088
2.2300000000000004,1.2332606438274878
2.25,1.493603472696143
2.2700000000000005,1.9986010156442724
2.29,2.5287786690245753
2.31,2.926907335758246
2.33,3.1608897156484597
2.35,3.2728979683329076
2.37,3.3158649616275113
2.39,3.3276597254840015
2.41,3.3299283373133823
2.43,3.331931223384367
2.45,3.335174058979474
2.47,3.337504816785657
2.49,3.3370020017850734
2.51,3.333467310703292
2.53,3.32816307829228
2.55,3.323063081963678
2.5700000000000003,3.320114153784746
2.59,3.320199669120914
2.6100000000000003,3.32189608744641
2.63,3.3210715450042025
2.6500000000000004,3.3120377713996074
2.67,3.2885265503669023
2.6900000000000004,3.242743678434157
2.71,3.160238987859352
2.7300000000000004,3.0137814627865724
2.75,2.762678013730934
2.7700000000000005,2.3765353667784
2.79,1.894835851172462
2.81,1.473621056464089
2.83,1.3225331792551227
2.85,1.5374999648187666
2.87,2.0036333463744
2.89,2.4856017916265722
2.91,2.7888277170864413
2.93,2.8235631218029615
2.95,2.5843470049912893
2.97,2.1508649248295937
2.99,1.7092151318804119
3.01,1.4865195444518848
3.03,1.587941798619906
3.05,1.9026314839163927
3.0700000000000003,2.1958591382712296
3.09,2.2747140481772945
3.1100000000000003,2.073194281306896
3.13,1.6650911275469573
3.1500000000000004,1.2526925802989872
3.17,1.080666550827024
3.1900000000000004,1.2680253622249742
3.21,1.7165075657666193
3.2300000000000004,2.21232133660438
3.25,2.5981246834097087
3.2700000000000005,2.838047737898587
3.29,2.9686573079594973
3.3100000000000005,3.0363332584191154
3.33,3.0724638368375174
3.35,3.094138987545646
3.37,3.1090948904797813
3.39,3.119051387858537
3.41,3.121331101863867
3.43,3.1117993749117403
3.45,3.086740927253244
3.47,3.0417978895751974
3.49,2.9650561454112534
3.51,2.8280085627463185
3.53,2.583467977528894
3.55,2.1919154419144276
3.5700000000000003,1.686533292880262
3.59,1.2238864082602339
3.61,1.0204341926544105
3.63,1.1824076600585798
3.65,1.6084073544850073
3.67,2.0862022105584916
3.69,2.4614540069908397
3.71,2.6999788900217485
3.73,2.8375131087092083
3.75,2.9168602931377388
3.770000000000001,2.964102193569947
3.79,2.9917913081751673
3.810000000000001,3.0063328645723786
3.83,3.0112643809134987
3.85,3.005165832636928
3.87,2.979399540475076
3.89,2.9147545551946514
3.91,2.778436877571494
3.93,2.525435724699757
3.95,2.1220369988048855
3.97,1.6023140178424873
3.99,1.111151921464753
4.01,0.8382263830263614
4.03,0.8509775793512881
4.050000000000001,1.0029326677999872
4.07,1.0523938177497971
4.09,0.8840120420174085
4.109999999999999,0.6131810357749865
4.13,0.47031583473333427
4.15,0.569761090073146
4.17,0.7922101890487427
4.19,0.9062677146973916
4.21,0.800056927571597
4.23,0.5938869148699553
4.25,0.532466116947746
4.27,0.7625466999909092
4.29,1.2154865355732936
4.3100000000000005,1.6988980081231189
4.33,2.061237706169834
4.35,2.2519681134290623
4.37,2.2727705904389923
4.390000000000001,2.121723815450867
4.41,1.795612741224681
4.43,1.350209086338647
4.45,0.951401436453791
4.470000000000001,0.8162069932545695
4.49,1.048700940468101
4.51,1.5470015887271655
4.53,2.0990159744579273
4.550000000000001,2.54754852995387
4.57,2.8515668292325707
4.59,3.0395803257848604
4.61,3.151909988425415
4.63,3.2185529939475943
4.65,3.2589953262752056
4.67,3.2848769022229067
4.69,3.301989184566877
4.71,3.3116754998107654
4.73,3.3135932118059106
4.75,3.307958568451795
4.77,3.2961885449323365
4.79,3.2795834443528635
4.8100000000000005,3.257276538186723
4.83,3.2253296335340913
4.85,3.1768768313447744
4.87,3.1016310007283865
4.890000000000001,2.9808964122314885
4.91,2.7808403136506836
4.93,2.4515238699669304
4.95,1.9518608302636462
4.970000000000001,1.3083619499816352
4.99,0.658215877304162
5.01,0.18403903476040728
5.03,-0.03354158445058264
5.050000000000001,-0.05559173767123582
5.07,0.05671906638770352
5.09,0.34814914931113616
5.11,0.868540585875639
5.13,1.5327827238401968
5.15,2.158493800219059
5.17,2.610986104787857
5.19,2.867470416519728
5.21,2.973253427951276
5.23,2.981105087677757
5.25,2.923970892671635
5.27,2.8111277556463916
5.29,2.6287333901961727
5.3100000000000005,2.3435851666387295
5.33,1.9278705557262272
5.35,1.4198309083384588
5.37,0.9719142752876566
5.390000000000001,0.7901223084282192
5.41,0.9699603080691315
5.43,1.4028912781675844
5.45,1.872368439328718
5.470000000000001,2.219958140245258
5.49,2.4061912004600687
5.51,2.460634794297155
5.53,2.416490897026799
5.550000000000001,2.2803104121244395
5.57,2.030550851771264
5.59,1.6449624364721158
5.61,1.1630885110925018
5.63,0.734525738990647
5.65,0.5602320093020685
5.67,0.7313101785840077
5.69,1.1357868074118356
5.71,1.54796536870687
5.73,1.7861636797368412
5.75,1.7736008078463756
5.77,1.5148972214294538
5.79,1.0945660380233342
5.8100000000000005,0.6979480367602164
5.83,0.5477184046822998
5.85,0.7426092089340628
5.87,1.166800567220056
5.890000000000001,1.5847535690224746
5.91,1.8053386214697316
5.93,1.7445752593756474
5.95,1.3996749633865786
5.970000000000001,0.8409733516450961
5.99,0.22686621142968733
6.01,-0.25681540714921436
6.03,-0.5280313949803483
6.050000000000001,-0.6368478234533277
6.07,-0.6260385689354995
6.09,-0.4326871597441042
6.11,0.006883959451129407
6.130000000000001,0.617221385908187
6.15,1.2206070866315066
6.17,1.6783887296332827
6.19,1.9520486289917223
6.21,2.0574740963986677
6.23,2.0051584961171116
6.25,1.778167871714837
6.27,1.3565789420580145
6.29,0.7771942299106733
6.3100000000000005,0.17733802325131265
6.33,-0.2670654986402412
6.35,-0.48100805866549345
6.37,-0.5244092061634569
6.390000000000001,-0.45132559014526574
6.41,-0.20762928353040166
6.43,0.266802422680815
6.45,0.8980813216495811
6.470000000000001,1.5137725239822437
6.49,1.984127546673645
6.51,2.284639643148826
6.53,2.4537792384681634
6.550000000000001,2.53501924858561
6.57,2.551563423598461
6.59,2.5042284529181353
6.61,2.374230066898421
6.630000000000001,2.1285244199487785
6.65,1.743536860121532
6.67,1.262595012162886
6.69,0.8416043901952586
6.71,0.688734534515766
6.73,0.9022581692821179
6.75,1.3773769327517096
6.77,1.9002403483786843
6.79,2.312167583644344
6.8100000000000005,2.5714000094792215
6.83,2.70598421834421
6.85,2.752948275764078
6.87,2.7321488127852582
6.890000000000001,2.640996119765081
6.91,2.4529075911094465
6.93,2.120598306470961
6.95,1.5982043123753549
6.970000000000001,0.895596335896065
6.99,0.12351594125776355
7.01,-0.542268631769451
7.03,-0.9606126424086314
7.050000000000001,-1.0713675014389161
7.07,-0.870133039184338
7.09,-0.42041504842588884
7.11,0.10597409772921385
7.130000000000001,0.47805004108049154
7.15,0.5366154755805441
7.17,0.28896263457399396
7.19,-0.09595097929119234
7.21,-0.40335917583067804
7.23,-0.5316814032282058
7.25,-0.5254285068509392
7.27,-0.4299843762112525
7.29,-0.1855056594777662
7.31,0.273686495780332
7.33,0.8812172382102998
7.35,1.4732466838877176
7.37,1.9269347482903445
7.390000000000001,2.2207115022226818
7.41,2.3920279901447943
7.43,2.4823356622189934
7.45,2.515293010512658
7.470000000000001,2.4984996710984877
7.49,2.4259475596834577
7.51,2.2768375513442276
7.53,2.015498106418744
7.550000000000001,1.6150869108657302
7.57,1.1164838775218584
7.59,0.6740334522380111
7.61,0.4934438238374117
7.630000000000001,0.6689573540497227
7.65,1.0906795272929015
7.67,1.5379884625888716
7.689999999999999,1.839164397095745
7.71,1.928056226261016
7.73,1.7977120324408613
7.75,1.4644519878824873
7.77,1.001414250832263
7.79,0.582500435961963
7.81,0.4235599997104966
7.83,0.6219090863304837
7.85,1.0640058753804587
7.87,1.521067287638747
7.890000000000001,1.8124422440992198
7.91,1.8644104178639802
7.93,1.6619591862973682
7.95,1.2056780710467008
7.970000000000001,0.5376521216565617
7.99,-0.21401827940753115
8.01,-0.8646166435978411
8.030000000000001,-1.2663071602141813
8.05,-1.35109079799585
8.07,-1.1038056779189067
8.09,-0.5721274020518048
8.11,0.09616943420471458
8.13,0.6996718570499025
8.15,1.0876452555942713
8.17,1.2002754864563014
8.19,1.0467894368174262
8.21,0.7099925765893067
8.23,0.3720852211835659
8.25,0.2546824689321392
8.27,0.46272750191460155
8.29,0.8968470068268983
8.31,1.3481241069510403
8.33,1.6596202876143176
8.35,1.784759861757263
8.370000000000001,1.7365087234238885
8.39,1.5238786164430742
8.41,1.1287858808499545
8.43,0.5262478486482944
8.45,-0.2607224316408283
8.47,-1.116973638446574
8.49,-1.8757334519437254
8.51,-2.4216255799510416
8.530000000000001,-2.733999652611116
8.55,-2.8337479502931475
8.57,-2.729761469670808
8.59,-2.407507751496585
8.61,-1.8425325774622157
8.63,-1.0568676946114564
8.65,-0.1722837905024095
8.67,0.6383575309065934
8.690000000000001,1.2609769289004893
8.71,1.6828045067432438
8.73,1.947901613838578
8.75,2.1034162665816396
8.77,2.179253130328375
8.79,2.188073787699123
8.81,2.128871318918363
8.83,1.9868143695829206
8.85,1.7296988320670659
8.870000000000001,1.308347096171536
8.89,0.6766164274348787
8.91,-0.15562730413780956
8.93,-1.0809594704119192
8.95,-1.9377625382872568
8.97,-2.6156669973932773
8.99,-3.081824187644515
9.01,-3.293269608940445
9.03,-3.1515411072658943
9.05,-2.595419107380929
9.07,-1.7172832264718108
9.09,-0.7560457754129901
9.11,0.03024348490894546
9.13,0.4828598949290379
9.15,0.574463163645019
9.17,0.4026932527330569
9.19,0.17902194355585888
9.21,0.1478774003150205
9.23,0.42507729536573535
9.25,0.9096899002987202
9.27,1.3845923465298764
9.29,1.685213787811767
9.31,1.7613666912431087
9.33,1.6246454227284417
9.35,1.2837562801625149
9.37,0.7360550866264646
9.39,0.019256107189037586
9.41,-0.7381629643343697
9.43,-1.3501492296886073
9.45,-1.6747700771381968
9.47,-1.659508962624027
9.49,-1.3078959430896608
9.51,-0.6774153342047318
9.53,0.0895945120366628
9.55,0.8112741835336363
9.57,1.3679843776004486
9.59,1.7406151501432063
9.61,1.9673254232858959
9.63,2.091297876406803
9.65,2.140693968655139
9.67,2.1287735822497797
9.69,2.0580291658064658
9.71,1.923434455719086
9.73,1.7107959631547134
9.75,1.3928687468756413
9.77,0.925411695772075
9.79,0.26390444896522247
9.81,-0.5817711890016288
9.83,-1.482671968092212
9.85,-2.198209659576351
9.87,-2.4956413400764843
9.89,-2.3045808058453323
9.91,-1.7846678120174921
9.93,-1.254077496362429
9.95,-1.0241399242688232
9.97,-1.2452468161863082
9.99,-1.8507464724152118
