r,U
0.01,50.0
0.03,20.932517820608066
0.05,22.505077675988
0.07,22.174842842174083
0.09,20.890994369344384
0.11,19.312279060805302
0.13,17.720769309147283
0.15,16.19965118688096
0.1699999999999999,14.765577158805938
0.19,13.416965910351012
0.21,12.149446826556142
0.2299999999999999,10.959276626136523
0.25,9.853492246027137
0.27,8.85584850982312
0.29,8.005767414226101
0.31,7.345788888748912
0.33,6.901631516343224
0.35,6.665947177387272
0.37,6.598588585894396
0.39,6.645631663880515
0.41,6.76227281904888
0.43,6.921280870232412
0.45,7.104178887511887
0.47,7.288617025577308
0.49,7.445619807312282
0.51,7.549085001498256
0.53,7.5883201613575295
0.55,7.5708362610671305
0.5700000000000001,7.511865105842551
0.59,7.4210851600743695
0.61,7.297969489523663
0.63,7.135655706403762
0.65,6.926344356943163
0.67,6.66591314578697
0.6900000000000001,6.359037047099658
0.71,6.022520492623103
0.73,5.6824975232381
0.75,5.3662348771000765
0.77,5.095273582318605
0.79,4.88561792185414
0.81,4.752518193825086
0.8300000000000001,4.712260910279534
0.85,4.777292491393283
0.87,4.948435910799034
0.89,5.204580794897566
0.91,5.49109497502034
0.93,5.714602690131713
0.95,5.7697243248034855
0.97,5.61392329330031
0.99,5.338361416661593
1.01,5.126899304572579
1.03,5.098554012432146
1.05,5.204880531381294
1.07,5.304825188096125
1.09,5.305925953005586
1.11,5.210813502658331
1.13,5.071502290343616
1.15,4.939777299275102
1.17,4.8473577719244165
1.19,4.801949508835797
1.21,4.791077544484889
1.23,4.795796756766407
1.25,4.806072442376552
1.27,4.828746392576194
1.29,4.8801521146809534
1.31,4.96641500692208
1.33,5.06095544608138
1.35,5.108248377828934
1.37,5.080033082670312
1.39,5.042777078641029
1.41,5.129715177486435
1.43,5.403934552791439
1.45,5.774540699431313
1.47,6.083523354148758
1.49,6.247945625489017
1.51,6.29355846690008
1.53,6.2897500793839285
1.55,6.290771786929831
1.57,6.323129093091044
1.59,6.391447426751023
1.61,6.479637865186145
1.63,6.552854503045536
1.65,6.567112484575986
1.67,6.483529509101178
1.69,6.2770839648002195
1.71,5.939121382714429
1.73,5.479460041308938
1.75,4.931644617536888
1.77,4.357194694285754
1.79,3.8408779187184643
1.81,3.4735737916309675
1.83,3.328053712988702
1.85,3.4368051370418287
1.87,3.781849578717224
1.89,4.297220593716014
1.91,4.876425992553939
1.93,5.37951793667256
1.95,5.66428171650054
1.97,5.666968780471766
1.99,5.480490016829595
2.01,5.312001970348756
2.03,5.313419013213027
2.05,5.466530551976021
2.0700000000000003,5.653041922903357
2.09,5.7957076498065465
2.1100000000000003,5.898089371433462
2.13,5.983756641218951
2.1500000000000004,6.036508206019276
2.17,6.004611408724227
2.1900000000000004,5.869442427833368
2.21,5.714231732292868
2.2300000000000004,5.686789823933925
2.25,5.8524201562102665
2.2700000000000005,6.111121352913951
2.29,6.294807641316801
2.31,6.316733023869061
2.33,6.201923422922924
2.35,6.018074483967959
2.37,5.8208241645218965
2.39,5.645456729600866
2.41,5.508683874190497
2.43,5.405152218089336
2.45,5.314658896855573
2.47,5.2221618841698305
2.49,5.13566546780927
2.51,5.085362895411038
2.53,5.102731863907028
2.55,5.193554012129201
2.5700000000000003,5.329195664181729
2.59,5.468638524041042
2.6100000000000003,5.591606367724429
2.63,5.7083901121051515
2.6500000000000004,5.837493978223048
2.67,5.976862008895342
2.6900000000000004,6.099514867424032
2.71,6.174111567648573
2.7300000000000004,6.183457720128276
2.75,6.1166125651974195
2.7700000000000005,5.9569045358504376
2.79,5.712670280053004
2.81,5.472590176111273
2.83,5.383380793698535
2.85,5.523180158358251
2.87,5.818924861204334
2.89,6.119339351517715
2.91,6.315380627965361
2.93,6.360115197631199
2.95,6.2276103148559585
2.97,5.931224901070291
2.99,5.587077615888649
3.01,5.387942999906514
3.03,5.457297835133886
3.05,5.744198981694073
3.0700000000000003,6.080174404922788
3.09,6.302014698328948
3.1100000000000003,6.313434670936678
3.13,6.111134542018389
3.1500000000000004,5.813006892276052
3.17,5.611018039707707
3.1900000000000004,5.62224986121578
3.21,5.792508989038561
3.2300000000000004,5.975251176398983
3.25,6.0742760414843655
3.2700000000000005,6.087741534311849
3.29,6.056277656269435
3.3100000000000005,6.013290642936278
3.33,5.976850893398121
3.35,5.95889796825068
3.37,5.968250450052231
3.39,6.008505861350132
3.41,6.076738272405047
3.43,6.166166073510315
3.45,6.2698368878926125
3.47,6.383686596149678
3.49,6.502786263410348
3.51,6.608394387074149
3.53,6.652465743226863
3.55,6.5680278172691136
3.5700000000000003,6.330164298909111
3.59,6.024107469216158
3.61,5.812931802451391
3.63,5.792798476200815
3.65,5.900228601864793
3.67,5.9917066380184
3.69,5.983508521506678
3.71,5.889136338046574
3.73,5.76192333722727
3.75,5.644399549214437
3.770000000000001,5.563161688180305
3.79,5.539460305539727
3.810000000000001,5.586487170596554
3.83,5.69654960071415
3.85,5.835456250996197
3.87,5.9568412013542975
3.89,6.0225926756033665
3.91,6.0077863060019485
3.93,5.884925922682578
3.95,5.621176617472541
3.97,5.224761216632899
3.99,4.80510368117155
4.01,4.5382962604451915
4.03,4.518473947428507
4.050000000000001,4.650924702586707
4.07,4.72955079217194
4.09,4.626519675913453
4.109999999999999,4.404960413689553
4.13,4.245806029577489
4.15,4.256230956532498
4.17,4.35594545445764
4.19,4.3650404804051135
4.21,4.1931815775601
4.23,3.9376000172265173
4.25,3.7998888883843764
4.27,3.9033889150200447
4.29,4.197102608638362
4.3100000000000005,4.538199286218738
4.33,4.830231877598951
4.35,5.060892698509635
4.37,5.244193077068584
4.390000000000001,5.362812445878731
4.41,5.36933277052594
4.43,5.250512171557965
4.45,5.094384255898163
4.470000000000001,5.055862669437914
4.49,5.213992007545045
4.51,5.486518723181851
4.53,5.715006967871917
4.550000000000001,5.803956070981355
4.57,5.752371999864403
4.59,5.592589388018652
4.61,5.33983870276197
4.63,4.995012018988032
4.65,4.584874726971673
4.67,4.201125487687481
4.69,3.978697552055183
4.71,3.999353656261673
4.73,4.221210492488549
4.75,4.52266210179393
4.77,4.801790504502332
4.79,5.019115321877951
4.8100000000000005,5.17279351248491
4.83,5.26810400600367
4.85,5.312619050804498
4.87,5.322194163120432
4.890000000000001,5.313067926672298
4.91,5.278039750207405
4.93,5.164052686419231
4.95,4.889797678040692
4.970000000000001,4.420845334029758
4.99,3.8455284692323164
5.01,3.337598898457751
5.03,3.01134358177845
5.050000000000001,2.8549873086943145
5.07,2.8350482077793635
5.09,2.9859866554849988
5.11,3.328894270107083
5.13,3.768526976017174
5.15,4.151247966006753
5.17,4.397424563977479
5.19,4.536612248290211
5.21,4.646021183990584
5.23,4.790342009271564
5.25,4.997031051794265
5.27,5.249007085251844
5.29,5.487310982764329
5.3100000000000005,5.626700748411517
5.33,5.588127181586451
5.35,5.358735898315121
5.37,5.044862935923364
5.390000000000001,4.827598203649941
5.41,4.813668825123706
5.43,4.941305138909611
5.45,5.058032215568927
5.470000000000001,5.060668066773324
5.49,4.939208744439641
5.51,4.732846754842866
5.53,4.487757146555037
5.550000000000001,4.241326445886195
5.57,4.006126375831741
5.59,3.7640542474919587
5.61,3.5093836000544028
5.63,3.3119988415651025
5.65,3.2979435730735758
5.67,3.5248707982266363
5.69,3.9031428738087164
5.71,4.272118231911719
5.73,4.523297802361689
5.75,4.620651934603659
5.77,4.552816096755718
5.79,4.338215937536951
5.8100000000000005,4.077907838742814
5.83,3.930062788494229
5.85,3.9768745678318917
5.87,4.143859456534663
5.890000000000001,4.27992609841707
5.91,4.282300968520296
5.93,4.11418169208792
5.95,3.7585341742179
5.970000000000001,3.2300565142533917
5.99,2.6334124782255954
6.01,2.134063960483767
6.03,1.8243907502186976
6.050000000000001,1.6674626124957208
6.07,1.6133362941189469
6.09,1.7014224465657235
6.11,1.9806101101356144
6.130000000000001,2.3902121892055495
6.15,2.795195547760087
6.17,3.107331755272401
6.19,3.3253560995484945
6.21,3.479956932907004
6.23,3.574444226961712
6.25,3.5652288300664297
6.27,3.3891000266921636
6.29,3.031533307110355
6.3100000000000005,2.587779491734358
6.33,2.218544051544774
6.35,2.0130289646176203
6.37,1.9371708508568104
6.390000000000001,1.951818875807731
6.41,2.1101126034225577
6.43,2.4710574204790228
6.45,2.97545431127612
6.470000000000001,3.4785540655653873
6.49,3.874206273619547
6.51,4.145765178667769
6.53,4.328662168175505
6.550000000000001,4.465965038547578
6.57,4.590070149591774
6.59,4.715072865811166
6.61,4.82741160439139
6.630000000000001,4.879728863522162
6.65,4.80821672716975
6.67,4.59401350802038
6.69,4.325925052144575
6.71,4.164790416891153
6.73,4.202611448437187
6.75,4.376745729188274
