r,U
0.01,50.0
0.03,12.012366289745483
0.05,10.04739666108659
0.07,7.233912327026982
0.09,4.759389259513636
0.11,3.068004094123438
0.13,2.0658971291948554
0.15,1.5165328971232086
0.1699999999999999,1.2306715065573763
0.19,1.089158085899825
0.21,1.0237106176192945
0.2299999999999999,0.9949195607923327
0.25,0.9830298142334917
0.27,0.9784226984591473
0.29,0.9767553107852949
0.31,0.9761954793173506
0.33,0.9760224610872406
0.35,0.975973654105138
0.37,0.9759612018861146
0.39,0.9759583521026653
0.41,0.9759577754273951
0.43,0.9759576738367464
0.45,0.9759576586348933
0.47,0.9759576567808803
0.49,0.975957656610756
0.51,0.9759576566012933
0.53,0.9759576565926185
0.55,0.9759576564315966
0.5700000000000001,0.9759576546329425
0.59,0.975957639548463
0.61,0.9759575364679864
0.63,0.9759569377249349
0.65,0.9759539234364978
0.67,0.975940557057543
0.6900000000000001,0.9758878717506654
0.71,0.97570229229873
0.73,0.9751161487118647
0.75,0.9734531966144864
0.77,0.9692132061060874
0.79,0.9594992373053353
0.81,0.9398071621981556
0.8300000000000001,0.9047732688804018
0.85,0.8525744801089952
0.87,0.7964510136524547
0.89,0.7794006701606
0.91,0.8724566977134669
0.93,1.1246725193556564
0.95,1.4822295285085547
0.97,1.7779195468778874
0.99,1.850236563372347
1.01,1.6687905867565636
1.03,1.3177892720588826
1.05,0.9059898329065634
1.07,0.5401655740137754
1.09,0.3229333259336922
1.11,0.3005495993632523
1.13,0.4260594130778086
1.15,0.6025937285552552
1.17,0.75302127856261
1.19,0.8460061908710712
1.21,0.8803462966056326
1.23,0.8652670861753509
1.25,0.8167173573530666
1.27,0.7721761828305136
1.29,0.8017063299867189
1.31,0.9811584942745408
1.33,1.3202847864958185
1.35,1.7153016880121552
1.37,2.011415625622199
1.39,2.126507226328833
1.41,2.077805196296154
1.43,1.891250022097003
1.45,1.5656483407475827
1.47,1.1536707511890392
1.49,0.7936109538198661
1.51,0.6061609081706478
1.53,0.5984418357182368
1.55,0.6903001962766233
1.57,0.7982987773160237
1.59,0.8804979888813282
1.61,0.9303054053574373
1.63,0.9562496166202836
1.65,0.9682434029869065
1.67,0.9731896060382457
1.69,0.9749935106042573
1.71,0.9754326056977554
1.73,0.9750049312471167
1.75,0.9732280598521854
1.77,0.968351708388185
1.79,0.9565155791730333
1.81,0.9308488194103057
1.83,0.8813058723401077
1.85,0.7985904670127069
1.87,0.6868963822651055
1.89,0.58269539708326
1.91,0.5597313588443733
1.93,0.6851167944864163
1.95,0.9375469435604773
1.97,1.1833967231398297
1.99,1.2751705907882924
2.01,1.1662279960022823
2.03,0.9040512262610381
2.05,0.5584923901434535
2.0700000000000003,0.20688115623823955
2.09,-0.05757865919593241
2.1100000000000003,-0.15978896515329488
2.13,-0.06919335128047832
2.1500000000000004,0.20989577269325932
2.17,0.6366444855383129
2.1900000000000004,1.1263716351592217
2.21,1.589404981896452
2.2300000000000004,1.9676250752689055
2.25,2.196883085153977
2.2700000000000005,2.1838572996620567
2.29,1.8966133575586521
2.31,1.4540326277523048
2.33,1.058131967865042
2.35,0.8386995960036716
2.37,0.7895379477705708
2.39,0.830034967123005
2.41,0.8882561087896523
2.43,0.9316884662750333
2.45,0.9563893249389184
2.47,0.9681993559932403
2.49,0.9731732922816814
2.51,0.9749889256200046
2.53,0.9754345555687951
2.55,0.9750164172566398
2.5700000000000003,0.973263555409549
2.59,0.9684497409685047
2.6100000000000003,0.9567716562008013
2.63,0.9314555828835778
2.6500000000000004,0.8826548220507944
2.67,0.8012335832620463
2.6900000000000004,0.6910715044856361
2.71,0.5876012860010584
2.7300000000000004,0.5652084226696907
2.75,0.7008293536671817
2.7700000000000005,0.9985398742272478
2.79,1.3546378127162624
2.81,1.6234674687360442
2.83,1.71041607784266
2.85,1.594943038536534
2.87,1.3326095587377929
2.89,1.08519740271974
2.91,1.0727237186303153
2.93,1.3937924924703802
2.95,1.896586964291162
2.97,2.2811272029076575
2.99,2.3364101951690204
3.01,2.0561998452287504
3.03,1.560138611677113
3.05,0.9992374081714341
3.0700000000000003,0.556887413042009
3.09,0.41861304608417726
3.1100000000000003,0.6335989135951403
3.13,1.0401314690587886
3.1500000000000004,1.3925537161316035
