r,U
2.75,9.421569498451056
2.7700000000000005,8.516879061826973
2.79,7.534319577223479
2.81,6.658469758858815
2.83,6.121732377047395
2.85,6.031136890539581
2.87,6.26709548754524
2.89,6.57676044033022
2.91,6.745006468076805
2.93,6.668751196399769
2.95,6.340994838600975
2.97,5.8496123958673225
2.99,5.392778594117806
3.01,5.2068349861410566
3.03,5.397688292112682
3.05,5.84457784153675
3.0700000000000003,6.2955724809903275
3.09,6.541817378501663
3.1100000000000003,6.511860020671915
3.13,6.288000870925939
3.1500000000000004,6.090096463857763
3.17,6.18000192126368
3.1900000000000004,6.6856565520706726
3.21,7.5061268964950285
3.2300000000000004,8.414111530536324
3.25,9.231392171582847
3.2700000000000005,9.898673450008793
3.29,10.430575916081075
3.3100000000000005,10.854342189601077
3.33,11.184288807860579
3.35,11.422620216065543
3.37,11.566987016170884
3.39,11.616803649223172
3.41,11.574372827773828
3.43,11.443128131544515
3.45,11.224622046422358
3.47,10.917035939873685
3.49,10.513041586630049
3.51,9.997693684862913
3.53,9.350949280935676
3.55,8.572626192326638
3.5700000000000003,7.739791055136268
3.59,7.0476876637417325
3.61,6.7391304993295185
3.63,6.930766187191474
3.65,7.513369920208334
3.67,8.24752201549563
3.69,8.935992617469712
3.71,9.49678682473176
3.73,9.92639523445154
3.75,10.244339412980509
3.770000000000001,10.466414154792727
3.79,10.598955071779045
3.810000000000001,10.63936833117219
3.83,10.579004199826066
3.85,10.405450463041017
3.87,10.104620195648764
3.89,9.658662308987733
3.91,9.042679546308499
3.93,8.227429173176237
3.95,7.205102851631044
3.97,6.044856111798096
3.99,4.9299109115005875
4.01,4.083820412020047
4.03,3.598016334387342
4.050000000000001,3.338239906563178
4.07,3.06447506499034
4.09,2.6566491505229752
4.109999999999999,2.224427037493226
4.13,1.9950438620921105
4.15,2.0823071786330916
4.17,2.367341132159318
4.19,2.6192956297427052
4.21,2.727060992351576
4.23,2.810896409809396
4.25,3.1108818049561515
4.27,3.759489701915469
4.29,4.661670561187694
4.3100000000000005,5.589495668261056
4.33,6.354192838810325
4.35,6.874830783841655
4.37,7.136765615376052
4.390000000000001,7.140618676441485
4.41,6.905494148463544
4.43,6.524879252006689
4.45,6.20831131674172
4.470000000000001,6.210463280518899
4.49,6.657228391514377
4.51,7.44898041260971
4.53,8.359546044557074
4.550000000000001,9.208791889346259
4.57,9.93124276801381
4.59,10.533346058518006
4.61,11.035753942733624
4.63,11.449906885237503
4.65,11.778270747671101
4.67,12.01957494435582
4.69,12.173975482533734
4.71,12.246534496041981
4.73,12.249164201073278
4.75,12.197406893061835
4.77,12.102357999610437
4.79,11.962766882055607
4.8100000000000005,11.763150283375083
4.83,11.478767806708863
4.85,11.083008289557089
4.87,10.553258646866265
4.890000000000001,9.871225095613461
4.91,9.019013667768462
4.93,7.976613249896009
4.95,6.741822834056015
4.970000000000001,5.383296002608282
4.99,4.079027284394891
5.01,3.0479103532281213
5.03,2.400378429488442
5.050000000000001,2.0974589809175583
5.07,2.090767711589768
5.09,2.426216874560957
5.11,3.1410497528249604
5.13,4.123138753807377
5.15,5.15013560397873
