r,U
0.01,50.0
0.03,20.05331068062423
0.05,21.186027165881352
0.07,20.409489435005455
0.09,18.737943013832236
0.11,16.87283383557004
0.13,15.105505923341706
0.15,13.499395716442638
0.1699999999999999,12.038874213471836
0.19,10.69794814389174
0.21,9.469694426201563
0.2299999999999999,8.366913417744069
0.25,7.41162990835631
0.27,6.618053724629873
0.29,5.9871412475183545
0.31,5.512903798930821
0.33,5.189528463772461
0.35,5.010105338477721
0.37,4.959464339309172
0.39,5.010823071220034
0.41,5.130850822682885
0.43,5.287385241962304
0.45,5.452658789327573
0.47,5.603045518221905
0.49,5.7197064593746605
0.51,5.790123731469843
0.53,5.808962341756261
0.55,5.778900570283635
0.5700000000000001,5.70994035590019
0.59,5.613862077364682
0.61,5.496200443316472
0.63,5.354088633762223
0.65,5.1824460844687446
0.67,4.980762613838501
0.6900000000000001,4.753007439163656
0.71,4.502319810363706
0.73,4.227196151867196
0.75,3.924409830163108
0.77,3.598836629001772
0.79,3.2749585155026706
0.81,3.0023927301670623
0.8300000000000001,2.849402294312335
0.85,2.880879348702301
0.87,3.1256262783598876
0.89,3.548198241835961
0.91,4.045422050472152
0.93,4.470503114329541
0.95,4.684463529201374
0.97,4.6357053595307525
0.99,4.422283357200214
1.01,4.241270014969616
1.03,4.225535988247931
1.05,4.33931985057233
1.07,4.453106407976821
1.09,4.483328767453876
1.11,4.4349010187592635
1.13,4.352377238685043
1.15,4.272522608473973
1.17,4.213185768217284
1.19,4.180896066798899
1.21,4.18012698619598
1.23,4.218038834899477
1.25,4.299554478107994
1.27,4.418978538287273
1.29,4.5550222360697985
1.31,4.673375348847435
1.33,4.731088488831998
1.35,4.690114328326335
1.37,4.558336842814545
1.39,4.431893605919778
1.41,4.452729242707979
1.43,4.672730650718669
1.45,4.979722276866942
1.47,5.198815014235778
1.49,5.251588592838931
1.51,5.197172276083443
1.53,5.149144604269977
1.55,5.179540865469366
1.57,5.286412443142923
1.59,5.42347397473904
1.61,5.5455899793481285
1.63,5.629918451968517
1.65,5.667828450217688
1.67,5.652310179033482
1.69,5.577437031323194
1.71,5.448003430053242
1.73,5.286625630988518
1.75,5.12871488531166
1.77,5.007891592058711
1.79,4.944258214087079
1.81,4.94422669733791
1.83,5.006057045362888
1.85,5.120346099316131
1.87,5.268397607348681
1.89,5.424089366452377
1.91,5.552505229180601
1.93,5.597491255321878
1.95,5.48725250501301
1.97,5.195471633386696
1.99,4.815801826534909
2.01,4.530927381071913
2.03,4.459336384271123
2.05,4.552885090055086
2.0700000000000003,4.675451414792874
2.09,4.749881536916125
2.1100000000000003,4.794754692100805
2.13,4.848569934830372
2.1500000000000004,4.895395203615135
2.17,4.87097253100202
2.1900000000000004,4.745788186602158
2.21,4.602850972255015
2.2300000000000004,4.59753283680728
